beta1_hat,se_HC3,ci_low,ci_high,ci_length,covered,k_y,k_d,alpha
2.018813117260272,0.058489196450976035,1.9041763987316709,2.133449835788873,0.22927343705720205,1,18,18,0.1160746543364024
2.0512796795503205,0.05543407648670292,1.9426308861201442,2.159928472980497,0.2172975868603526,1,6,7,0.24288603238845127
2.171709924031182,0.0656337560992389,2.043070125906588,2.3003497221557763,0.2572795962491883,0,7,18,0.2049655488637452
1.9348606803449688,0.050964687202361074,1.8349717289449918,2.034749631744946,0.199777902799954,1,4,5,0.24883239100048268
2.1138769376550526,0.05337959234970672,2.0092548591401975,2.2184990161699076,0.2092441570297101,0,4,8,0.22306633489490496
1.9890886858581003,0.05781975826967195,1.8757640420547312,2.102413329661469,0.22664928760673786,1,7,3,0.1830696208077494
2.0208938284533993,0.05783175329767923,1.9075456748271424,2.134241982079656,0.22669630725251366,1,9,10,0.1906132306895106
1.995929039767419,0.054064939441339784,1.8899637056360539,2.101894373898784,0.21193066826273022,1,15,17,0.1362036608189094
1.9589000501584914,0.06307945321787754,1.8352665936869723,2.0825335066300106,0.24726691294303826,1,15,14,0.1698700375267074
2.0188380264275816,0.055920230771630705,1.909236388108017,2.1284396647471464,0.21920327663912942,1,11,6,0.17523062177939916
2.0457784192764628,0.049398367642532914,1.9489593978020294,2.142597440750896,0.19363804294886666,1,10,8,0.1759358108580703
1.9667605233100607,0.05258701371927874,1.8636918703657606,2.069829176254361,0.20613730588860024,1,9,8,0.19069253167411288
1.981061543692472,0.05831183234057047,1.8667724524324159,2.095350634952528,0.2285781825201123,1,8,12,0.19305475122485477
2.065835345201233,0.05159668610493207,1.9647076987139478,2.166962991688518,0.20225529297457,1,10,8,0.16904982231452145
1.9315195794698354,0.052759447684392245,1.8281129621642014,2.0349261967754693,0.20681323461126788,1,11,12,0.1854358627262127
1.9373558900989902,0.05652873432551296,1.8265616067293517,2.048150173468629,0.22158856673927718,1,13,16,0.2095003713477958
2.17194096702838,0.060882689063011586,2.0526130891829264,2.291268844873833,0.2386557556909068,0,18,22,0.13162825441606635
2.0311089062547825,0.06886730008860968,1.8961314783685954,2.1660863341409695,0.2699548557723741,1,6,17,0.18556221921462765
2.048120938151459,0.05361001380421842,1.943047241884496,2.1531946344184223,0.21014739253392634,1,11,8,0.2098908281621538
2.000194766485863,0.05579711590983372,1.8908344288613819,2.1095551041103437,0.21872067524896188,1,8,8,0.1851179503227642
2.0335229310083283,0.05962981577486544,1.9166506396848337,2.150395222331823,0.23374458264698905,1,8,8,0.18489335989893946
1.9289574479272167,0.052278110717794216,1.8264942337405425,2.0314206621138906,0.20492642837334807,1,8,4,0.2441703634291343
2.158214889688132,0.06811734339652992,2.024707349908386,2.291722429467878,0.2670150795594921,0,10,22,0.16743254399207666
2.0372724012387446,0.055662689199080524,1.9281755351259002,2.1463692673515893,0.21819373222568905,1,5,8,0.2045916069631581
2.0659075008355585,0.0607469333063648,1.9468456993838268,2.18496930228729,0.23812360290346324,1,15,16,0.14055981041904086
1.9351126293548329,0.06698020306536473,1.8038338436695387,2.066391415040127,0.2625575713705883,1,17,18,0.12446451905248379
2.021959034365678,0.052757329245739955,1.9185565691235063,2.12536149960785,0.20680493048434379,1,10,13,0.18998574597562923
2.1254993582947153,0.06172205189314161,2.0045263595322456,2.246472357057185,0.2419459975249394,0,7,9,0.19865393018297928
2.0799211983732384,0.05708710826061434,1.9680325222008952,2.1918098745455814,0.2237773523446862,1,16,16,0.15233623593709603
1.9997155567462237,0.050778611192060535,1.9001913076248225,2.099239805867625,0.19904849824280246,1,13,16,0.15772372356129322
1.9805929410638692,0.054286503614251636,1.8741933491333325,2.086992532994406,0.21279918386107344,1,15,15,0.1469008692181354
2.1949221495854685,0.05313535243233644,2.0907787725122464,2.2990655266586906,0.20828675414644415,0,12,14,0.1714895173673276
1.9781384189903126,0.05560982567259596,1.8691451634854737,2.0871316744951516,0.21798651100967792,1,7,10,0.2169837051627155
1.9684959834418088,0.050494410490940986,1.869528757458983,2.0674632094246346,0.19793445196565163,1,11,8,0.1713258217338428
1.950650213298614,0.05490681338268073,1.843034836562698,2.05826559003453,0.21523075347183207,1,12,8,0.16265885619845255
1.8546823515045752,0.05575060232569313,1.7454131788298017,1.9639515241793486,0.21853834534954686,0,19,8,0.11843743508501521
1.9488208235168958,0.05368834613433785,1.8435935987040732,2.0540480483297183,0.21045444962564508,1,22,19,0.1051924670462393
2.1329934307655787,0.055983175492455836,2.0232684230601796,2.2427184384709777,0.21945001541079812,0,23,27,0.10860233043308852
2.0561961673554463,0.05529705321870087,1.9478159345955979,2.1645764001152945,0.21676046551969663,1,8,7,0.19546230715563095
2.094337862693954,0.04999058611073337,1.9963581143508682,2.1923176110370397,0.19595949668617152,1,7,7,0.21725742613855828
2.038420853281447,0.056250977941113944,1.9281709624217067,2.1486707441411874,0.2204997817194807,1,3,5,0.24517845781695474
1.9367648311751842,0.058378333844774234,1.822345399361971,2.0511842629883974,0.22883886362642647,1,25,9,0.10058503535964544
1.9775064876235242,0.0607938900387783,1.8583526526674303,2.096660322579618,0.23830766991218777,1,13,13,0.1533089918878624
1.9412996409308474,0.05623317550917765,1.8310846421965394,2.0515146396651556,0.22042999746861613,1,14,12,0.17067948077633632
1.8820282604748009,0.052342273948527696,1.7794392886667574,1.9846172322828444,0.205177943616087,0,18,4,0.1273880080264554
1.9391025561543782,0.061882268573815596,1.8178155384680648,2.0603895738406917,0.2425740353726269,1,12,15,0.17109236788645754
1.9914136983323665,0.05850232430487675,1.8767512496829257,2.106076146981807,0.22932489729888128,1,10,10,0.18518752577583047
2.0595120872309356,0.055164216849529775,1.9513922089704996,2.1676319654913714,0.2162397565208718,1,10,17,0.21941922139696615
2.0014806575449295,0.055144795166633585,1.8933988450834893,2.1095624700063698,0.21616362492288044,1,6,6,0.22071209955815557
1.9736855757048157,0.05364115936961614,1.8685508352513949,2.078820316158237,0.21026948090684194,1,12,9,0.1739656101152302
1.8959120778992622,0.049081428034463706,1.7997142466419187,1.9921099091566057,0.19239566251468698,0,22,14,0.1269593838560772
2.0413915210043467,0.05889566336035134,1.9259581419724627,2.1568249000362307,0.230866758063768,1,6,7,0.2286056647827657
1.9879535838347802,0.05603591400203928,1.8781252105499995,2.097781957119561,0.21965674656956136,1,16,15,0.16379318039708823
2.1144642644822893,0.06297567833931736,1.9910342030352481,2.2378943259293305,0.24686012289408232,1,11,19,0.17396417987878782
2.034341485099178,0.058614622372715516,1.91945893628124,2.149224033917116,0.22976509763587605,1,7,9,0.2293883329725405
2.2142456842898044,0.061873466524360626,2.092975918303413,2.335515450276196,0.242539531972783,0,9,22,0.19618394637820327
2.032981945916421,0.06713693206740984,1.9013959770317856,2.1645679148010566,0.26317193776927095,1,8,18,0.17572717498858562
1.903499554569912,0.056523826993098984,1.792714889395065,2.014284219744759,0.22156933034969373,1,12,9,0.15705315629598868
1.9494764046405706,0.04977178083912919,1.8519255067494567,2.0470273025316845,0.19510179578222786,1,18,15,0.10883953158013665
1.9480221665852113,0.05220011578005546,1.8457118196674818,2.050332513502941,0.20462069383545933,1,19,9,0.1152170795881962
1.9871652877730064,0.054049276763767994,1.8812306519255835,2.093099923620429,0.2118692716948456,1,9,7,0.2337172391697115
2.1071518420487525,0.06066073687509233,1.9882589824979107,2.2260447015995943,0.23778571910168367,1,15,23,0.14170007045056845
1.9178242109991317,0.05976619885108118,1.8006846137581534,2.03496380824011,0.23427919448195644,1,16,17,0.12948498977578327
