beta1_hat,se_HC3,ci_low,ci_high,ci_length,covered,k_y,k_d,alpha
2.0256104403042046,0.05794468456115782,1.9120409454688012,2.139179935139608,0.2271389896708067,1,21,24,0.1054989169564125
2.068415818061395,0.05560557830242191,1.9594308872491262,2.177400748873664,0.2179698616245378,1,13,17,0.21817929948895193
2.1794011126514894,0.06693516828785277,2.0482105935081703,2.3105916317948085,0.2623810382866383,0,10,22,0.20115147421979626
1.8845352412008505,0.05167268139337478,1.783258646685223,1.985811835716478,0.20255318903125508,0,18,10,0.13893439055566817
2.1100372171878714,0.05369525191622845,2.0047964572912584,2.2152779770844844,0.21048151979322594,0,15,15,0.19470223646753299
2.018883348432638,0.05913656060142854,1.902977819484268,2.134788877381008,0.23181105789674028,1,10,12,0.17179187412612254
2.0200980867003686,0.05796010431625325,1.9064983697003277,2.1336978037004095,0.2271994340000818,1,14,12,0.17793995487802758
1.9960991253804048,0.05407775701483588,1.8901086692666182,2.1020895814941913,0.2119809122275731,1,15,17,0.13889539954936975
1.963079243921196,0.06291864112936142,1.839760973351447,2.086397514490945,0.24663654113949773,1,18,18,0.16817474111930913
2.020760823460301,0.05595920579895552,1.9110827954908831,2.1304388514297186,0.21935605593883545,1,13,12,0.149530188086407
2.0460226384755464,0.049368922349662545,1.9492613287146534,2.1427839482364397,0.1935226195217863,1,17,13,0.15669553341396927
1.9662850569576293,0.05251847142749749,1.8633507444366384,2.0692193694786205,0.2058686250419821,1,13,12,0.18149596490205977
1.974151075476954,0.05734298316678141,1.8617608937039758,2.086541257249932,0.2247803635459562,1,14,19,0.15762023569232572
2.059522805813633,0.05119156157457163,1.959189188815108,2.1598564228121577,0.20066723399704967,1,14,9,0.15461795881770332
1.9388902708437086,0.052561525462793385,1.8358715739641485,2.0419089677232685,0.20603739375912,1,12,15,0.18426395316874605
1.9048893652151342,0.05505064075163497,1.7969920920160767,2.012786638414192,0.21579454639811524,1,20,18,0.14556955492160706
2.143823851068981,0.059280171484451055,2.0276368499620987,2.260010852175863,0.23237400221376436,0,20,24,0.12287941355735896
1.9731599188308708,0.06462316366132376,1.8465008454876386,2.099818992174103,0.25331814668646424,1,10,10,0.18187465990997445
2.047070408715028,0.05254221102156208,1.944089567444663,2.150051249985393,0.20596168254073022,1,14,13,0.19488851147599934
2.0165896560930876,0.0585670173921891,1.901800411322466,2.131378900863709,0.22957848954124316,1,13,15,0.17878554133998545
2.032728952225303,0.05966654521677256,1.9157846725184984,2.149673231932108,0.23388855941360975,1,10,10,0.17905849151893546
1.9468844476954041,0.05382212049828642,1.8413950299471877,2.0523738654436205,0.21097883549643281,1,13,13,0.2004695747144948
2.167276950401073,0.06830942780520546,2.0333929320983315,2.301160968703815,0.2677680366054833,0,13,25,0.1668009382515074
2.0354589021126457,0.05560575725838536,1.9264736205531336,2.1444441836721575,0.21797056311902385,1,11,16,0.17252138492142946
2.0834772289948527,0.059816524781175155,1.9662389947434018,2.2007154632463037,0.23447646850290194,1,19,20,0.12777675467374078
1.9431065945817727,0.06706317426204719,1.8116651883392267,2.074548000824319,0.26288281248509215,1,18,20,0.11328728145156633
2.0141619676639273,0.05243134032162677,1.911398428972376,2.1169255063554786,0.2055270773831026,1,16,15,0.16505096295780397
2.1274464967266216,0.06221988758698063,2.005497757934009,2.249395235519234,0.24389747758522518,0,13,12,0.1879131901809603
2.068415512237267,0.0570652916559095,1.9565695958244105,2.180261428650124,0.2236918328257136,1,22,17,0.13177149568622507
1.9832974228945552,0.05103617722452171,1.8832683536258894,2.0833264921632213,0.2000581385373319,1,18,14,0.1530975992614559
1.9845872440070826,0.054342236126047924,1.8780784183606574,2.091096069653508,0.21301765129285077,1,17,17,0.14417405044407314
2.181552336844659,0.05153303549758341,2.0805494432553715,2.282555230433947,0.20200578717857542,0,19,20,0.1477494639496594
1.9814835313655523,0.05565898654459964,1.8723939223221375,2.090573140408967,0.2181792180868296,1,11,15,0.1883827551659423
1.9941706140349118,0.050441412180698565,1.8953072628314027,2.093033965238421,0.19772670240701817,1,13,13,0.16119511109075113
1.956841645523041,0.05546913708408602,1.8481241345847175,2.0655591564613647,0.2174350218766472,1,15,11,0.1634535500398061
1.8461902682327724,0.05582656353893167,1.7367722143158295,1.9556083221497154,0.21883610783388585,0,19,8,0.1152160099586112
1.9316128040330374,0.05401722345237994,1.8257409915215204,2.0374846165445546,0.21174362502303423,1,24,19,0.09670481947930486
2.139688531491215,0.05678806145570767,2.028385976286181,2.2509910866962493,0.22260511041006836,0,24,29,0.11543769400395615
2.05747871128452,0.0549121230810224,1.9498529277310854,2.1651044948379545,0.2152515671068691,1,11,14,0.17857034781051703
2.0892984188532218,0.04963746285821125,1.992010779367183,2.1865860583392602,0.19457527897207716,1,9,9,0.19542016259118794
2.0270953870448385,0.05540814080793418,1.9184974266109633,2.1356933474787136,0.2171959208677503,1,11,9,0.1807102276278645
1.9809603484686744,0.05794400351484423,1.8673921884595175,2.0945285084778313,0.22713632001831385,1,26,19,0.09795959796198783
1.9736728406966708,0.060638093265760376,1.8548243618045996,2.0925213195887418,0.23769695778414213,1,19,14,0.14114249290920405
1.9214617917282109,0.05621463197373428,1.8112831376555178,2.0316404458009036,0.2203573081453858,1,20,14,0.15220012018752513
1.9154604704829827,0.05244796116942675,1.812664355528351,2.0182565854376144,0.2055922299092634,1,22,11,0.12303095293536503
1.9384135033559766,0.061761108165836555,1.8173639557056542,2.059463051006299,0.24209909530064455,1,13,16,0.16658171658342805
