beta1_hat,se_HC3,ci_low,ci_high,ci_length,covered,k_y,k_d,alpha
1.9673338565226843,0.06215923218158431,1.845504000140116,2.0891637129052527,0.24365971276513676,1,6,7,0.31174091609614907
2.0810670861307132,0.06099594938623874,1.9615172221308572,2.200616950130569,0.2390997279997118,1,11,8,0.28639999214454676
2.000958071822706,0.07292973567688357,1.8580184164939881,2.1438977271514235,0.2858793106574353,1,8,8,0.2628753247196016
2.0697206984085215,0.06412647036160363,1.9440351260441031,2.19540627077294,0.2513711447288367,1,7,7,0.29885380581200516
1.820422709511933,0.06385024770302929,1.6952785236100343,1.9455668954138317,0.25028837180379737,0,33,21,0.1319437605983985
2.1928599556612087,0.06981795553610134,2.0560192773362314,2.329700633986186,0.27368135664995474,0,6,10,0.27827104933419966
1.9181267560228092,0.0552122547008802,1.8099127253038318,2.0263407867417866,0.2164280614379548,1,7,7,0.31060065587578606
2.1558867698942854,0.09577500726944592,1.9681712050271096,2.3436023347614614,0.3754311297343518,1,11,24,0.2742969463724354
2.0120548384519856,0.06202609499230286,1.890485926165412,2.1336237507385594,0.24313782457314748,1,10,9,0.2472897033232568
2.1557500321377856,0.10028946699154562,1.9591862888056375,2.3523137754699337,0.3931274866642962,1,22,45,0.19627064235649494
2.128682228732853,0.07382116242038665,1.9839954090920136,2.2733690483736924,0.2893736392816788,1,7,13,0.29139764120236356
1.836800761213294,0.06515657362184615,1.709096223558443,1.9645052988681448,0.2554090753097018,0,24,12,0.1921199818711615
1.9885853919251169,0.06994650510228144,1.8514927610801981,2.1256780227700354,0.27418526168983726,1,15,11,0.23373266732526607
1.9929569188140652,0.06965351631664504,1.856438535436868,2.1294753021912625,0.2730367667543945,1,6,9,0.3274192189151708
1.6524248860273372,0.06019986874055731,1.5344353114218063,1.770414460632868,0.23597914921106167,0,35,12,0.1290897191864622
2.264885382502336,0.0942817134623905,2.0800966197153254,2.4496741452893467,0.36957752557402124,0,4,28,0.30119081253478586
2.0683356309221548,0.058331948407657104,1.9540071128950982,2.182664148949211,0.22865703605411292,1,14,15,0.30427897566499823
1.9399416398438847,0.07007422197678959,1.802598688524712,2.0772845911630573,0.27468590263834525,1,14,12,0.2967126553835299
1.9143803126077799,0.08336120746133276,1.750995348275796,2.077765276939764,0.3267699286639678,1,20,24,0.16778657802154898
1.7154513857930112,0.07355364359252324,1.5712888934199702,1.859613878166052,0.2883249847460818,0,19,9,0.16063429954026068
2.140922879130089,0.07127871505195076,2.0012191647639725,2.2806265934962053,0.2794074287322328,0,4,4,0.31862529428733344
2.097409557895819,0.06259972619549797,1.9747163491105746,2.2201027666810638,0.24538641757048918,1,7,15,0.29630266605883504
1.9893416375871054,0.06828979523225312,1.8554960984202742,2.1231871767539365,0.26769107833366235,1,12,7,0.25436854455592006
1.9647712498191945,0.06400105519030246,1.8393314866736414,2.0902110129647475,0.2508795262911061,1,8,12,0.2658415237682306
1.9597655257771178,0.06886684724985656,1.8247889854385777,2.094742066115658,0.26995308067708024,1,17,23,0.21726874825626158
2.1178906167258695,0.07114545357279715,1.9784480900594206,2.2573331433923185,0.2788850533328979,1,7,10,0.31599931735185943
2.2156816852223074,0.08342558366272476,2.0521705458541337,2.379192824590481,0.32702227873634726,0,13,23,0.23518722543720746
2.1081582040358358,0.08142437621873187,1.9485693591834816,2.26774704888819,0.3191776897047083,1,9,24,0.2734990740077164
2.0063740814604127,0.07826087458522732,1.852985585874761,2.1597625770460644,0.3067769911713034,1,16,20,0.211445233928917
1.9687428095962707,0.07304473246910483,1.8255777646964617,2.1119078544960797,0.28633008979961794,1,9,9,0.24613284907442295
2.0592128762794606,0.06979282196237384,1.9224214588537918,2.1960042937051294,0.2735828348513376,1,15,16,0.2754250119784124
1.985994733183202,0.07042282245125103,1.8479685374890913,2.1240209288773126,0.27605239138822135,1,15,14,0.21451702861253807
2.135287161974622,0.0726108952089066,1.9929724224799532,2.277601901469291,0.28462947898933777,1,13,10,0.28406401714823065
2.0895085490807483,0.06540031388019243,1.9613262892979562,2.2176908088635403,0.25636451956558415,1,6,10,0.31872446453123526
2.112703085262073,0.06608684663726316,1.9831752460012153,2.242230924522931,0.2590556785217155,1,10,10,0.218809018542072
1.9173991526391343,0.06810864531739363,1.7839086607812302,2.0508896444970386,0.26698098371580836,1,7,8,0.2871329787129147
2.096501827298097,0.07211053660638976,1.955167772643716,2.237835881952478,0.2826681093087622,1,3,15,0.3369451051287143
1.8497888554902473,0.0681782538304083,1.716161933453817,1.9834157775266776,0.2672538440728607,0,26,22,0.14222699598736943
2.1182959125138376,0.061664377312129724,1.9974359538529747,2.2391558711747006,0.24171991732172593,1,5,7,0.3424759454819659
1.915837308620199,0.07088147941816171,1.776912161789685,2.054762455450713,0.27785029366102787,1,11,17,0.23827118188039428
1.9131545861761556,0.07746338603104574,1.7613291394347828,2.0649800329175285,0.30365089348274577,1,11,10,0.25009832208939803
2.189294946809266,0.08474444791273585,2.023198881010573,2.3553910126079587,0.3321921315973855,0,12,11,0.2587196106918524
1.9678523471102725,0.06651949544813412,1.8374765317621535,2.0982281624583914,0.26075163069623786,1,8,11,0.26361835937362194
1.8361088712519074,0.06600569300780589,1.7067400901820005,1.9654776523218143,0.2587375621398138,0,30,23,0.16091658462079728
1.9953687986670543,0.07517316449697967,1.8480321036490692,2.1427054936850394,0.29467339003597015,1,8,10,0.31966659511712603
2.0907762187353534,0.063763706548223,1.9658016503800555,2.215750787090651,0.2499491367105957,1,12,7,0.25236986775939035
