treatment_effect_hat,standard_error_HC3,ci_lower,ci_upper,ci_length,covered,n_selected_outcome_controls,n_selected_treatment_controls,lasso_penalty,outcome_lasso_penalty,treatment_lasso_penalty
2.1263971791152967,0.0672517407621524,1.9945861893238537,2.2582081689067395,0.2636219795828858,1,16,21,0.4628780372362093,0.4628780372362093,0.1503577652188812
1.721614154273767,0.08001645288905965,1.5647847884405641,1.87844352010697,0.3136587316664059,0,34,32,0.17283509718063642,0.17283509718063642,0.11267299724687098
1.9423271351841618,0.13279150216967334,1.6820605734786296,2.2025936968896938,0.5205331234110642,1,20,17,0.28629776645994437,0.28629776645994437,0.10017897868729347
1.9705547436508355,0.06908117867648278,1.835158121435353,2.1059513658663183,0.2707932444309653,1,21,22,0.2577739913890184,0.2577739913890184,0.116315569004855
2.6494139593747525,0.15397809867636536,2.347622431561122,2.9512054871883833,0.6035830556272614,0,34,53,0.1623653342379457,0.1623653342379457,0.03456533352395799
1.8551132401942765,0.10460960414493835,1.6500821836332054,2.0601442967553476,0.41006211312214225,1,19,22,0.2139874722364074,0.2139874722364074,0.09852679838498303
2.155453067318606,0.10034063506615232,1.9587890364030704,2.352117098234141,0.3933280618310706,1,16,19,0.33067673981630197,0.33067673981630197,0.13230468783448024
2.1286054529924003,0.1696257194587309,1.7961451520015927,2.461065753983208,0.6649206019816152,1,30,37,0.1784600100300811,0.1784600100300811,0.062462085219460894
2.0610451635413325,0.06821439253308072,1.9273474109492164,2.194742916133449,0.2673955051842325,1,26,23,0.2971278973909739,0.2971278973909739,0.13931821740035968
2.0023309977083947,0.060278909904877345,1.8841865052675004,2.120475490149289,0.23628898488178862,1,17,18,0.3894261900665831,0.3894261900665831,0.2366667854444908
1.8411771227892202,0.0975235382356082,1.6500345002025132,2.032319745375927,0.3822852451734138,1,28,24,0.19265896072418107,0.19265896072418107,0.08901865143672677
1.8916818125783208,0.10441520699432424,1.6870317674311506,2.0963318577254912,0.40930009029434067,1,22,22,0.23877956918779406,0.23877956918779406,0.1258468985017823
1.9814866008051395,0.09605941180446971,1.7932136132922771,2.169759588318002,0.37654597502572473,1,24,16,0.22874347046198412,0.22874347046198412,0.12356405255665694
2.2853678981213696,0.12098464607414612,2.048242349133718,2.5224934471090212,0.4742510979753032,0,16,14,0.5333336308540356,0.5333336308540356,0.26073698296008674
1.9403122840465157,0.12438976538157055,1.6965128238532503,2.184111744239781,0.48759892038653074,1,12,13,0.32443668560512995,0.32443668560512995,0.12929657116425877
