treatment_effect_hat,standard_error_HC3,ci_lower,ci_upper,ci_length,covered,n_selected_outcome_controls,n_selected_treatment_controls,lasso_penalty,outcome_lasso_penalty,treatment_lasso_penalty
2.0128513218080495,0.0806629600053634,1.8547548253111423,2.1709478183049566,0.3161929929938143,1,10,11,0.8561886046482414,0.8561886046482414,0.3174547019023669
2.111762396997296,0.08224337022835718,1.9505683533825222,2.2729564406120697,0.3223880872295475,1,16,22,0.8656302946044511,0.8656302946044511,0.314976864558387
2.0991584265067087,0.08017982675715236,1.9420088537760292,2.2563079992373885,0.3142991454613593,1,15,20,0.8411176508945681,0.8411176508945681,0.3133165291606998
2.273004082066059,0.09334998318776713,2.090041477060616,2.455966687071502,0.36592521001088585,0,11,15,0.8851629888283113,0.8851629888283113,0.32435567517609654
2.0207739103161653,0.09325438796675657,1.837998668500997,2.2035491521313335,0.3655504836303365,1,12,15,0.8604956281434066,0.8604956281434066,0.324250807621625
2.1981915870840307,0.07716017128959769,2.046960430315478,2.3494227438525837,0.30246231353710584,0,15,14,0.8681759864993749,0.8681759864993749,0.3194181109394926
2.187673499450727,0.09753631758240174,1.996505829804559,2.3788411690968956,0.38233533929233654,1,17,16,0.8849571754130752,0.8849571754130752,0.3169887918116319
2.1328800949288653,0.07950523977477848,1.9770526883880781,2.2887075014696525,0.3116548130815744,1,11,15,0.8350193260396738,0.8350193260396738,0.30523757725461614
2.093319705759709,0.09012482416649836,1.9166782962803672,2.269961115239051,0.35328281895868385,1,16,15,0.8674828901542311,0.8674828901542311,0.32384989350662735
2.208705690396004,0.09516485061520782,2.0221860105960623,2.395225370195946,0.37303935959988355,0,16,21,0.8557009243703033,0.8557009243703033,0.31034072897566917
2.206658563481351,0.08265586427045611,2.0446560464002257,2.368661080562476,0.32400503416225046,0,17,22,0.8927065420857588,0.8927065420857588,0.32854839239507505
2.059420672777679,0.08477643748958988,1.8932619085604718,2.2255794369948867,0.33231752843441487,1,14,16,0.8368414779518836,0.8368414779518836,0.3114270681763924
2.000095428092643,0.11474483739515735,1.77519967938623,2.2249911767990564,0.44979149741282654,1,11,9,0.8396699704670493,0.8396699704670493,0.3101197995563119
2.269297483040842,0.06639330514714831,2.1391689961378533,2.3994259699438305,0.26025697380597723,0,19,13,0.9050852399788616,0.9050852399788616,0.3321692693266285
2.1057450697380578,0.0796567145972404,1.9496207780006807,2.261869361475435,0.31224858347475415,1,18,18,0.8817116127184401,0.8817116127184401,0.32773302528049436
2.125021206139631,0.08533353941736148,1.9577705422082734,2.2922718700709885,0.33450132786271514,1,21,20,0.8828106644211108,0.8828106644211108,0.3243181294510455
2.1338027018488805,0.09862923509371657,1.9404929532424622,2.327112450455299,0.3866194972128367,1,12,16,0.8808592114442602,0.8808592114442602,0.32570394547080234
2.0749145239146314,0.10239175412533968,1.8742303735150851,2.275598674314178,0.4013683007990927,1,11,15,0.8723021029079387,0.8723021029079387,0.3277214190418954
2.1356782365773355,0.07803642360198107,1.9827296568351411,2.28862681631953,0.3058971594843889,1,17,17,0.8741504726012577,0.8741504726012577,0.3331559873209619
2.0871552054946134,0.08044437658009118,1.9294871246388574,2.2448232863503694,0.315336161711512,1,11,10,0.8764323283381099,0.8764323283381099,0.3283393900422885
2.1517567356466922,0.0895292080220209,1.9762827123591369,2.3272307589342476,0.3509480465751107,1,10,10,0.8909080364943951,0.8909080364943951,0.33192662049010924
2.3156644171314715,0.0905385885431244,2.138212044375857,2.493116789887086,0.3549047455112291,0,13,15,0.8886412686628672,0.8886412686628672,0.31378370793066157
2.0723127834960247,0.07199292314488545,1.931209246990289,2.2134163200017603,0.2822070730114712,1,21,18,0.8833820375033298,0.8833820375033298,0.332607641877047
2.1527779436661794,0.11071854141340312,1.9357735900751027,2.369782297257256,0.43400870718215323,1,9,9,0.8755579562841209,0.8755579562841209,0.31992433504272433
2.1101460146725377,0.09309096462925832,1.9276910767130992,2.292600952631976,0.3649098759188769,1,13,13,0.8792174303440287,0.8792174303440287,0.3309489001425336
2.1558659019187507,0.08226393408738217,1.9946315538809047,2.3171002499565967,0.32246869607569195,1,11,11,0.8829537989962385,0.8829537989962385,0.3277122566813675
2.0498895923900258,0.06948692800570702,1.9136977161025124,2.186081468677539,0.2723837525750268,1,12,13,0.9181907735827566,0.9181907735827566,0.3507577180745618
2.2205224661904537,0.08342028713906346,2.0570217078178996,2.3840232245630077,0.32700151674510813,0,14,14,0.8798201027916266,0.8798201027916266,0.3219274501727767
2.0824916653111445,0.07441388073495456,1.9366431391207746,2.2283401915015144,0.29169705238073984,1,10,12,0.905529063019528,0.905529063019528,0.34688657895313496
2.110390614605981,0.09302669170476045,1.9280616492637395,2.2927195799482223,0.3646579306844828,1,14,15,0.854810253916663,0.854810253916663,0.3190505243361623
2.130339878757618,0.09222835509548691,1.9495756244170925,2.3111041330981434,0.3615285086810509,1,11,12,0.9048298802903573,0.9048298802903573,0.33773784812653734
2.10398069607684,0.10696023093803478,1.894342495660205,2.313618896493475,0.4192764008332699,1,11,16,0.8573390788704454,0.8573390788704454,0.31433565752488507
2.109774651539702,0.08157983310162928,1.9498811167957202,2.269668186283684,0.31978706948796365,1,9,10,0.8842512780669497,0.8842512780669497,0.33213484207176497
2.070230280084281,0.07612963879224723,1.9210189298954332,2.219441630273129,0.2984227003776958,1,9,8,0.8728273246584339,0.8728273246584339,0.328912101476602
2.1113640257043884,0.08675145109595492,1.941334305949729,2.281393745459048,0.34005943950931883,1,17,19,0.8639089473858427,0.8639089473858427,0.3172870164846817
2.109728010408971,0.08583531374594756,1.941493886865218,2.277962133952724,0.336468247087506,1,12,13,0.8877681770546709,0.8877681770546709,0.32759573463814945
1.9794251906629938,0.0915660835586484,1.7999589646826577,2.1588914166433297,0.358932451960672,1,15,17,0.856102221437017,0.856102221437017,0.31708612227156147
