beta1_hat,se_HC3,ci_low,ci_high,ci_length,covered,k_y,k_d,alpha
1.9128746558393146,0.058593625122777424,1.7980332608750296,2.0277160508036,0.22968278992857027,1,10,3,0.17596443035967424
1.9312126900294249,0.05833008725795773,1.816887819788749,2.045537560270101,0.2286497404813519,1,11,4,0.17596443035967424
1.958552745387673,0.060898160953197604,1.8391945431946823,2.077910947580664,0.23871640438598152,1,11,3,0.17596443035967424
1.8509379281813538,0.052809175440175174,1.7474338462653534,1.9544420100973543,0.20700816383200094,0,8,4,0.17596443035967424
2.009722755825946,0.05440962884307397,1.9030818428813292,2.1163636687705627,0.2132818258892335,1,8,3,0.17596443035967424
1.928423086910383,0.05782770137855428,1.8150828748996795,2.0417632989210865,0.2266804240214071,1,7,3,0.17596443035967424
1.933495244188669,0.05933100174392645,1.81720861760389,2.049781870773448,0.2325732531695579,1,9,5,0.17596443035967424
1.8827781498380731,0.0555817085419478,1.7738400028966532,1.991716296779493,0.2178762938828398,0,14,8,0.17596443035967424
1.8412707666080455,0.060765031294197594,1.7221734937519688,1.960368039464122,0.23819454571215326,0,15,7,0.17596443035967424
1.9474300477315711,0.05630864384816293,1.8370671337708788,2.0577929616922632,0.2207258279213844,1,11,3,0.17596443035967424
1.952040827589601,0.05196734142522166,1.8501867100238703,2.053894945155332,0.20370823513146163,1,10,4,0.17596443035967424
1.8846200400956712,0.05327339707994983,1.7802061004848682,1.9890339797064742,0.20882787922160606,0,10,3,0.17596443035967424
1.8783880260590808,0.05829900847902449,1.7641240691057976,1.9926519830123641,0.22852791390656657,0,10,5,0.17596443035967424
1.9786435656148074,0.05403933065529172,1.8727284237817843,2.0845587074478305,0.21183028366604617,1,10,4,0.17596443035967424
1.8280738830233412,0.04982023525787658,1.7304280162165906,1.9257197498300918,0.19529173361350116,0,12,6,0.17596443035967424
1.837770984368434,0.05636931674939821,1.7272891537064832,1.9482528150303848,0.22096366132390166,0,15,6,0.17596443035967424
1.983077809431695,0.05939170321019184,1.866672210159227,2.0994834087041627,0.2328111985449357,1,11,3,0.17596443035967424
1.8943713113501006,0.06362174404078251,1.7696749843965411,2.0190676383036603,0.24939265390711918,1,7,3,0.17596443035967424
1.963973074558584,0.05297755941636647,1.860138966113675,2.067807183003493,0.20766821688981807,1,13,5,0.17596443035967424
1.8957687044165084,0.05523928696791603,1.7875016914277202,2.0040357174052965,0.21653402597757632,1,9,3,0.17596443035967424
1.9272573751067714,0.058133639139539776,1.8133175361030254,2.0411972141105172,0.22787967800749187,1,8,4,0.17596443035967424
1.8598599023543625,0.05176372198642115,1.758404871555233,1.961314933153492,0.20291006159825908,0,11,3,0.17596443035967424
1.939160920929326,0.06465340335959893,1.812442578866571,2.065879262992081,0.2534366841255098,1,9,5,0.17596443035967424
1.9207049527576134,0.05653547572174418,1.8098974564941561,2.0315124490210708,0.22161499252691463,1,6,3,0.17596443035967424
1.9685522503978163,0.0597496783694409,1.8514450327058602,2.0856594680897724,0.23421443538391218,1,13,8,0.17596443035967424
1.8560767952335444,0.06365968291528719,1.7313061094523416,1.9808474810147472,0.24954137156240552,0,13,3,0.17596443035967424
1.8897743105822482,0.05214646094649054,1.7875691252059023,1.9919794959585941,0.20441037075269186,0,11,6,0.17596443035967424
2.0131404733358096,0.06364892607632312,1.888390870571564,2.137890076100055,0.24949920552849125,1,10,6,0.17596443035967424
1.9505648028528784,0.056582676728144765,1.839664794316842,2.0614648113889147,0.22180001707207264,1,14,7,0.17596443035967424
1.8830740749690256,0.04983534229462336,1.7853985989143382,1.980749551023713,0.1953509521093748,0,12,4,0.17596443035967424
1.899270439207885,0.05317915257442403,1.7950412154336535,2.0034996629821165,0.208458447548463,1,12,4,0.17596443035967424
2.0111979246529423,0.05294859557661953,1.9074205842907912,2.1149752650150933,0.20755468072430205,1,12,4,0.17596443035967424
1.8831296574670757,0.05833365246297335,1.7687977995529718,1.9974615153811797,0.22866371582820788,0,8,6,0.17596443035967424
1.91076868832605,0.050393755631781466,1.8119987422420458,2.0095386344100543,0.1975398921680085,1,11,3,0.17596443035967424
1.8856274336700043,0.05699952613078082,1.7739104153178242,1.9973444520221844,0.22343403670436013,0,12,4,0.17596443035967424
1.8438947923684106,0.057376639785876225,1.7314386448341652,1.956350939902656,0.22491229506849075,0,13,6,0.17596443035967424
1.8824860622192803,0.0525234100701138,1.779542070136629,1.9854300543019316,0.20588798416530274,0,10,3,0.17596443035967424
1.9907512494729143,0.052755612482961255,1.8873521490239584,2.09415034992187,0.20679820089791168,1,13,3,0.17596443035967424
1.9603765104330302,0.05875327746731495,1.8452222026234042,2.0755308182426564,0.2303086156192522,1,10,4,0.17596443035967424
2.006865280227082,0.05160583338751154,1.9057197053953847,2.108010855058779,0.20229114966339434,1,8,4,0.17596443035967424
1.960045921757663,0.056974069673184,1.8483787971455465,2.071713046369779,0.2233342492242325,1,7,3,0.17596443035967424
1.9198918429224072,0.06128728572783636,1.7997709701856324,2.040012715659182,0.2402417454735497,1,12,5,0.17596443035967424
1.88050641793993,0.05747737398114513,1.767852835010946,1.993160000868914,0.22530716585796817,0,12,3,0.17596443035967424
1.8543556380582396,0.055837252752905464,1.7449166336668849,1.9637946424495942,0.21887800878270935,0,13,4,0.17596443035967424
1.913821851660817,0.051148744907696726,1.8135721537873049,2.014071549534329,0.20049939574702424,1,10,3,0.17596443035967424
1.822829959735003,0.06232299141615421,1.700679141150542,1.9449807783194641,0.24430163716892217,0,12,7,0.17596443035967424
