beta1_hat,se_HC3,ci_low,ci_high,ci_length,covered,k_y,k_d,alpha
1.799264477869436,0.0584701769513775,1.6846650368750522,1.9138639188638198,0.2291988819887676,0,7,3,0.22257935484426095
1.6546061469556859,0.0613111098474834,1.5344385798024394,1.7747737141089324,0.240335134306493,0,10,3,0.22257935484426095
1.8085725961198533,0.06832473786200144,1.6746585706571904,1.9424866215825163,0.2678280509253259,0,11,3,0.22257935484426095
1.6657271724423581,0.07454353209166631,1.5196245342622865,1.8118298106224298,0.29220527636014326,0,13,3,0.22257935484426095
1.8109063371235194,0.0672932924451347,1.6790139075299342,1.9427987667171047,0.26378485918717054,0,11,3,0.22257935484426095
1.7094904558519148,0.07278192511872345,1.5668405038937259,1.8521404078101038,0.28529990391637794,0,18,3,0.22257935484426095
1.7298812292478774,0.06751493634910496,1.5975543855851175,1.8622080729106372,0.26465368732551964,0,7,3,0.22257935484426095
1.7454166534496407,0.06369756696908281,1.6205717162874103,1.8702615906118711,0.24968987432446088,0,17,3,0.22257935484426095
1.729305535008983,0.07154681048076836,1.589076363257964,1.8695347067600019,0.2804583435020378,0,14,3,0.22257935484426095
1.6718094236075154,0.06923611211244131,1.536109137437553,1.8075097097774777,0.27140057233992465,0,15,4,0.22257935484426095
1.7990605879287647,0.06058607378109923,1.6803140653531237,1.9178071105044057,0.237493045151282,0,12,3,0.22257935484426095
1.780175854510296,0.08725655572838842,1.6091561478676424,1.9511955611529495,0.34203941328530707,0,9,3,0.22257935484426095
1.8344424438235791,0.06465995903233353,1.70771125287837,1.9611736347687883,0.25346238189041825,0,15,3,0.22257935484426095
1.8173948751315545,0.06537529487880979,1.6892616516904015,1.9455280985727075,0.25626644688230593,0,9,3,0.22257935484426095
1.795462966735243,0.07379972476405505,1.6508181641287265,1.9401077693417597,0.28928960521303315,0,7,3,0.22257935484426095
1.679423983843956,0.07816371441095686,1.5262259187006062,1.8326220489873057,0.30639613028669954,0,11,3,0.22257935484426095
1.8496501854215626,0.06535246285931094,1.7215617119163216,1.9777386589268036,0.256176947010482,0,9,3,0.22257935484426095
1.8107813761826883,0.07384208437675736,1.666053550260876,1.9555092021045006,0.28945565184362465,0,14,4,0.22257935484426095
1.8306709343246748,0.07274568687982208,1.6880920080095956,1.973249860639754,0.28515785263015836,0,10,3,0.22257935484426095
1.7224532951124178,0.07140666818019391,1.5824987972232356,1.8624077930016,0.2799089957783645,0,11,4,0.22257935484426095
1.7512050463464992,0.06582716534295688,1.6221861730699405,1.880223919623058,0.2580377465531174,0,6,3,0.22257935484426095
1.7676362631707474,0.06560226916239258,1.6390581783083553,1.8962143480331395,0.25715616972478417,0,11,5,0.22257935484426095
1.6881103043439871,0.0711420600537142,1.5486744288527217,1.8275461798352526,0.2788717509825309,0,10,3,0.22257935484426095
1.8763590052324217,0.06858736660122765,1.7419302368995702,2.0107877735652733,0.2688575366657031,1,12,3,0.22257935484426095
1.6601392684776748,0.06500833265009111,1.532725277788497,1.7875532591668526,0.2548279813783556,0,10,3,0.22257935484426095
1.7973311598996475,0.06711151683920973,1.6657950039469431,1.928867315852352,0.2630723119054088,0,10,3,0.22257935484426095
1.8037232284372684,0.056471074345987325,1.6930419565508494,1.9144045003236874,0.22136254377283793,0,14,3,0.22257935484426095
1.6897457608540523,0.061134663048622855,1.5699240230717597,1.8095674986363448,0.2396434755645851,0,18,4,0.22257935484426095
1.841085949647209,0.07300369410216913,1.6980013384685784,1.9841705608258395,0.28616922235726117,0,9,3,0.22257935484426095
1.8308191327468917,0.06472216523835089,1.7039660198782736,1.9576722456155098,0.2537062257372362,0,9,3,0.22257935484426095
1.7426551475282124,0.07206357592515955,1.601413134117732,1.8838971609386927,0.28248402682096074,0,16,3,0.22257935484426095
1.839343611683471,0.06823991887610675,1.7055958283783668,1.973091394988575,0.26749556661020835,0,13,4,0.22257935484426095
1.7796501728226104,0.06541889830316165,1.651431488240125,1.9078688574050957,0.2564373691649706,0,11,3,0.22257935484426095
1.7699569738755754,0.06847714697171935,1.6357442320469495,1.9041697157042012,0.2684254836572517,0,7,3,0.22257935484426095
1.768368411871339,0.0747347415082107,1.6218910101213353,1.9148458136213427,0.29295480350000735,0,7,3,0.22257935484426095
1.6535834460142786,0.07810191769901538,1.500506500200697,1.8066603918278603,0.30615389162716333,0,16,4,0.22257935484426095
1.8479870495496744,0.07679725658169533,1.69746719253807,1.9985069065612788,0.30103971402320884,0,6,4,0.22257935484426095
1.7527593627414104,0.07098001609050891,1.6136410875819394,1.8918776379008815,0.2782365503189421,0,14,3,0.22257935484426095
1.749502898901301,0.07315242597240702,1.6061267786136508,1.8928790191889513,0.28675224057530047,0,7,3,0.22257935484426095
1.7497196069052259,0.06819125250519657,1.6160672079343639,1.8833720058760879,0.267304797941724,0,9,3,0.22257935484426095
1.7361126384869765,0.06029809003515299,1.6179305536815232,1.8542947232924298,0.23636416961090667,0,10,3,0.22257935484426095
1.8901894819135525,0.06805493117353303,1.7568042678430755,2.0235746959840295,0.266770428140954,1,11,3,0.22257935484426095
1.8009534442504536,0.06403178856815954,1.6754534447911773,1.9264534437097298,0.2509999989185525,0,10,3,0.22257935484426095
1.7960339604754951,0.0751860599370756,1.648671990859357,1.9433959300916333,0.29472393923227624,0,6,3,0.22257935484426095
1.745650858309931,0.06404148384116141,1.6201318564647509,1.8711698601551112,0.25103800369036033,0,9,3,0.22257935484426095
1.7530845079326007,0.07244993245066526,1.611085249646937,1.8950837662182645,0.28399851657132746,0,14,3,0.22257935484426095
