beta1_hat,se_HC3,ci_low,ci_high,ci_length,covered,k_y,k_d,alpha
1.7999033334401706,0.059527211127500076,1.6832321435301585,1.9165745233501827,0.23334237982002426,0,13,5,0.18661886167141561
1.912059598803085,0.053423867825011635,1.807350741951234,2.016768455654936,0.20941771370370188,1,10,3,0.18661886167141561
1.8589416283052191,0.04890471464741476,1.7630901489220778,1.9547931076883605,0.19170295876628263,0,17,7,0.18661886167141561
1.9641778969989827,0.05096897070461769,1.8642805500888548,2.0640752439091106,0.19979469382025572,1,14,5,0.18661886167141561
1.9153524590943718,0.051465660005038966,1.814481619043912,2.0162232991448317,0.20174168010091975,1,11,6,0.18661886167141561
1.8252183543714546,0.06315504088686649,1.7014367487910418,1.9489999599518675,0.2475632111608257,0,17,6,0.18661886167141561
1.9266606626035347,0.06113190049529866,1.806844339326263,2.0464769858808065,0.23963264655454353,1,11,3,0.18661886167141561
1.8731338594940767,0.05981775030075878,1.7558932232683795,1.990374495719774,0.2344812724513945,0,14,6,0.18661886167141561
1.8107615382378481,0.054390922520407496,1.704157289011941,1.9173657874637553,0.21320849845181433,0,12,5,0.18661886167141561
1.8552127026456666,0.05440068533203505,1.7485893186605814,1.9618360866307518,0.2132467679701704,0,11,4,0.18661886167141561
1.9147998963014814,0.05961114302666364,1.7979642028919547,2.031635589711008,0.23367138681905342,1,12,7,0.18661886167141561
1.8678277354905783,0.04917133436817176,1.7714536910571852,1.9642017799239715,0.1927480888667863,0,15,6,0.18661886167141561
1.789833151446099,0.0553852665653759,1.681280023703812,1.898386279188386,0.21710625548457418,0,15,5,0.18661886167141561
1.8444924430103868,0.055255800511827706,1.7361930640702747,1.952791821950499,0.2165987578802242,0,12,5,0.18661886167141561
1.9717305431503434,0.05725664687589889,1.8595095773980537,2.083951508902633,0.22444193150457914,1,15,5,0.18661886167141561
1.873459980346726,0.058149770966248876,1.7594885235436253,1.9874314371498267,0.22794291360620145,0,14,3,0.18661886167141561
1.8630249075543925,0.054893191094276914,1.755436230013135,1.97061358509565,0.21517735508251512,0,14,6,0.18661886167141561
1.8495685912540456,0.05462557179637369,1.7425044378982462,1.956632744609845,0.21412830671159888,0,8,3,0.18661886167141561
1.8257080198854223,0.05459835878797362,1.718697203045998,1.9327188367248467,0.21402163367884874,0,14,9,0.18661886167141561
1.8802845683184743,0.06137425487972707,1.7599932391762276,2.0005758974607213,0.24058265828449366,1,13,6,0.18661886167141561
1.8273659707151055,0.05112667787136813,1.727159523438043,1.927572417992168,0.20041289455412503,0,13,4,0.18661886167141561
1.8057874381715024,0.05922586372847881,1.6897068783104068,1.9218679980325981,0.23216111972219133,0,11,4,0.18661886167141561
1.8748940530044509,0.06406332591064638,1.7493322414897323,2.0004558645191697,0.25112362302943736,1,11,4,0.18661886167141561
1.9335390834070785,0.06360116456394177,1.8088830914869474,2.0581950753272094,0.24931198384026199,1,10,3,0.18661886167141561
1.9600201421672352,0.05911160097100496,1.8441635331955626,2.0758767511389076,0.23171321794334498,1,13,3,0.18661886167141561
