beta1_hat,se_HC3,ci_low,ci_high,ci_length,covered,k_y,k_d,alpha
1.7768881702124333,0.059068397739745905,1.6611162380180442,1.8926601024068224,0.23154386438877816,0,39,17,0.10179210636622668
1.9060628298138629,0.055115585894568754,1.7980382664736843,2.0140873931540413,0.21604912668035703,1,35,19,0.10179210636622668
1.8045541080864957,0.051532874740052886,1.7035515295761783,1.9055566865968132,0.20200515702063493,0,41,16,0.10179210636622668
1.9634377923435806,0.04959061904201513,1.8662419650501847,2.0606336196369766,0.19439165458679186,1,36,19,0.10179210636622668
1.8937020607631787,0.05081529204017132,1.7941059185005581,1.9932982030257993,0.19919228452524118,0,29,13,0.10179210636622668
1.7697143981626438,0.0628495955251905,1.6465314544903606,1.8928973418349269,0.24636588734456621,0,39,13,0.10179210636622668
1.8560137127516794,0.05961036632115696,1.7391795416569724,1.9728478838463863,0.2336683421894139,0,41,13,0.10179210636622668
1.8370619614327381,0.0587835638272563,1.7218482934484043,1.952275629417072,0.2304273359686677,0,37,13,0.10179210636622668
1.7540085636362204,0.05509294302350492,1.6460283795078334,1.8619887477646073,0.2159603682567739,0,39,17,0.10179210636622668
1.7570017878113235,0.055758391291728174,1.6477173490436445,1.8662862265790026,0.21856887753535803,0,33,11,0.10179210636622668
1.8951542128544596,0.05857475774830069,1.7803497972646318,2.0099586284442874,0.22960883117965558,1,40,18,0.10179210636622668
1.8173512288818356,0.04780010643546887,1.7236647418111355,1.9110377159525358,0.1873729741414003,0,40,13,0.10179210636622668
1.7220615861077369,0.05341155960932533,1.617376852915345,1.8267463193001288,0.20936946638478382,0,39,14,0.10179210636622668
1.8449056799329933,0.05692569442402552,1.7333333690669708,1.9564779907990157,0.22314462173204497,0,31,13,0.10179210636622668
1.893702081033685,0.05855610814180741,1.77893421800091,2.0084699440664604,0.2295357260655504,1,40,16,0.10179210636622668
1.7911648046508195,0.05701052196302459,1.6794262348634617,1.9029033744381774,0.2234771395747157,0,37,16,0.10179210636622668
1.8001499236554603,0.05472030157549269,1.6929001033443243,1.9073997439665964,0.21449964062227211,0,43,16,0.10179210636622668
1.813164886542558,0.054686670700519455,1.705980981535138,1.920348791549978,0.21436781001483984,0,33,12,0.10179210636622668
1.7459531587071568,0.0522925153138904,1.6434617120309225,1.8484446053833912,0.20498289335246866,0,39,12,0.10179210636622668
1.8594720646302303,0.060322356724017645,1.7412424179885782,1.9777017112718824,0.23645929328330428,0,39,16,0.10179210636622668
1.7409208078181773,0.05590539960793024,1.6313482380453144,1.8504933775910402,0.2191451395457258,0,45,18,0.10179210636622668
1.7666636893931136,0.05738751037245498,1.6541862359006831,1.879141142885544,0.22495490698486087,0,38,11,0.10179210636622668
1.797664735791241,0.060865619031301756,1.678370314593154,1.916959156989328,0.23858884239617417,0,30,8,0.10179210636622668
1.8994676446218288,0.0630517343646672,1.7758885161042945,2.023046773139363,0.24715825703506855,1,24,10,0.10179210636622668
1.9721723576549286,0.05863732804355939,1.8572453065398917,2.0870994087699657,0.22985410223007396,1,29,10,0.10179210636622668
1.8376206963984174,0.05713929063097306,1.7256297446595432,1.9496116481372916,0.22398190347774838,0,46,15,0.10179210636622668
1.9338002265943188,0.054087614805282284,1.8277904495662902,2.0398100036223474,0.2120195540560572,1,43,18,0.10179210636622668
1.7687082561987009,0.052853515073195065,1.6651172701988937,1.872299242198508,0.2071819719996144,0,44,16,0.10179210636622668
1.8243365028589258,0.05875482121618934,1.7091791693571048,1.9394938363607468,0.230314667003642,0,35,14,0.10179210636622668
1.8542423536502222,0.05149417764158848,1.753315620059201,1.9551690872412433,0.20185346718204222,0,37,17,0.10179210636622668
1.922361609722223,0.0666421403950251,1.7917454146953118,2.052977804749134,0.26123239005382204,1,30,21,0.10179210636622668
1.9296694382572477,0.05288310291181976,1.8260204611593558,2.0333184153551396,0.20729795419578378,1,28,15,0.10179210636622668
1.761079515725843,0.05543265417003665,1.652433509985107,1.8697255214665789,0.21729201148147181,0,31,11,0.10179210636622668
1.7782402283746332,0.05605650048902849,1.6683715063167854,1.888108950432481,0.21973744411569562,0,39,10,0.10179210636622668
1.802630986920784,0.05492333727654188,1.6949832239480156,1.9102787498935523,0.2152955259455367,0,27,12,0.10179210636622668
1.9679830630905184,0.05118152531874991,1.8676691167919437,2.0682970093890933,0.20062789259714964,1,29,11,0.10179210636622668
1.8713883656009522,0.05539280738463057,1.762820458124512,1.9799562730773925,0.2171358149528806,0,34,14,0.10179210636622668
1.8237168910540036,0.05422082227306776,1.7174460321866436,1.9299877499213636,0.21254171773471997,0,31,12,0.10179210636622668
1.7645378525093958,0.05610552574455337,1.6545730427163863,1.8745026623024053,0.21992961958601898,0,33,19,0.10179210636622668
1.8586117381174008,0.061877885148405275,1.7373333117870204,1.979890164447781,0.24255685266076066,0,35,13,0.10179210636622668
1.8161672794307087,0.056472034532207484,1.7054841256138797,1.9268504332475376,0.22136630763365783,0,32,12,0.10179210636622668
1.9166435206963082,0.05771613207474212,1.8035219805028566,2.0297650608897597,0.2262430803869031,1,36,11,0.10179210636622668
1.7966070616418925,0.05604371993399277,1.6867633890116172,1.906450734272168,0.21968734526055078,0,36,13,0.10179210636622668
1.7629014768395042,0.05588102666151671,1.6533766771638088,1.8724262765151996,0.2190495993513908,0,40,13,0.10179210636622668
1.904465582377877,0.05210089407838253,1.8023497064219112,2.006581458333843,0.20423175191193188,1,39,15,0.10179210636622668
1.798956918603357,0.058790209757465135,1.68373022483517,1.9141836123715439,0.2304533875363739,0,24,13,0.10179210636622668
