beta1_hat,se_HC3,ci_low,ci_high,ci_length,covered,k_y,k_d,alpha
1.8709948150360205,0.060840278434180814,1.751750060495637,1.990239569576404,0.23848950908076683,0,26,6,0.09598059837800411
1.9144969252583661,0.059415560682720726,1.7980445661989795,2.030949284317753,0.23290471811877356,1,31,14,0.09598059837800411
1.9012624826649849,0.06029704733941063,1.7830824415056334,2.0194425238243365,0.2363600823187031,1,33,11,0.09598059837800411
1.8304968519729403,0.053217620776749776,1.7261922319076002,1.9348014720382805,0.20860924013068027,0,25,10,0.09598059837800411
2.0189978788174243,0.05333955107661148,1.9144542797557311,2.1235414778791175,0.2090871981233864,1,23,15,0.09598059837800411
1.8967222426823427,0.05753499961723684,1.7839557155820327,2.009488769782653,0.2255330542006202,1,22,8,0.09598059837800411
1.9292398239037984,0.059116506211805114,1.813373600836822,2.045106046970775,0.23173244613395294,1,26,11,0.09598059837800411
1.950374156683287,0.05489076979317227,1.8427902248049903,2.057958088561584,0.2151678637565937,1,19,15,0.09598059837800411
1.891684295953051,0.06034155325463507,1.7734170248027608,2.0099515671033417,0.2365345423005809,1,27,14,0.09598059837800411
1.9603999121103706,0.05677592302393994,1.8491211477944298,2.0716786764263113,0.2225575286318815,1,17,9,0.09598059837800411
1.9685098054718984,0.05090122057354741,1.8687452463786163,2.0682743645651804,0.19952911818656416,1,25,12,0.09598059837800411
1.858572201759192,0.05509003239501749,1.7505977223578129,1.966546681160571,0.2159489588027581,0,27,12,0.09598059837800411
1.9010234991688417,0.05590039780045308,1.7914607327584917,2.010586265579192,0.21912553282070024,1,20,15,0.09598059837800411
1.9766572195905943,0.05549101451998546,1.8678968296658336,2.085417609515355,0.21752077984952156,1,24,9,0.09598059837800411
1.839012677091655,0.051384325298734775,1.7383012501362445,1.9397241040470656,0.20142285391082115,0,24,14,0.09598059837800411
1.823448829781653,0.053410518342238464,1.7187661374352496,1.9281315221280562,0.20936538469280652,0,29,18,0.09598059837800411
1.9315976355398097,0.0591567773579953,1.8156524824766844,2.047542788602935,0.2318903061262505,1,30,10,0.09598059837800411
1.88945351307667,0.06465881403714203,1.7627245662807989,2.0161824598725415,0.25345789359174264,1,22,9,0.09598059837800411
1.930715478320997,0.05540390790920548,1.8221258142161805,2.0393051424258135,0.21717932820963304,1,32,12,0.09598059837800411
1.9023052573685226,0.058454338427024466,1.7877368593114389,2.016873655425606,0.22913679611416726,1,23,15,0.09598059837800411
1.9564966001985216,0.05729376121748421,1.8442028916734148,2.0687903087236283,0.22458741705021357,1,25,10,0.09598059837800411
1.8519898648345965,0.050587936399989035,1.7528393314384152,1.9511403982307778,0.1983010667923626,0,28,12,0.09598059837800411
1.9584587123082278,0.06745417365879545,1.8262509613300784,2.0906664632863774,0.26441550195629904,1,22,14,0.09598059837800411
1.9101904772277472,0.05561672393110148,1.8011837013846814,2.019197253070813,0.21801355168613146,1,23,12,0.09598059837800411
