beta1_hat,se_HC3,ci_low,ci_high,ci_length,covered,k_y,k_d,alpha
1.7630718692697256,0.06309488453942069,1.639408167963748,1.8867355705757032,0.24732740261195518,0,15,11,0.23605626289182824
1.9140597247609517,0.05845741269324512,1.7994853012527967,2.0286341482691066,0.2291488470163099,1,14,7,0.23605626289182824
1.796912641666418,0.07416413373875771,1.651553610593841,1.942271672738995,0.29071806214515394,0,11,7,0.23605626289182824
1.8672165296014613,0.06830178465055407,1.7333474916065648,2.001085567596358,0.2677380759897934,1,15,9,0.23605626289182824
1.7706790173830065,0.06886560975573133,1.635704902488383,1.90565313227763,0.26994822978924704,0,18,13,0.23605626289182824
1.973219150885702,0.06599295118181896,1.8438753433358268,2.102562958435577,0.25868761509975013,1,10,10,0.23605626289182824
1.7772237296975968,0.05854898021288711,1.6624698371487898,1.8919776222464038,0.22950778509761394,0,15,8,0.23605626289182824
1.8152054893159892,0.08515768270187685,1.6482994982134211,1.9821114804185573,0.3338119822051362,0,15,6,0.23605626289182824
1.8516298648621952,0.06243292429907054,1.7292635817865012,1.9739961479378891,0.24473256615138794,0,14,9,0.23605626289182824
1.6645747106109465,0.06628912233895919,1.534650418259817,1.794499002962076,0.2598485847022589,0,20,7,0.23605626289182824
1.8828715132596758,0.07080917487077384,1.7440880807379604,2.0216549457813913,0.27756686504343087,1,15,8,0.23605626289182824
1.777415414018022,0.06412693158318278,1.6517289376759197,1.9031018903601244,0.2513729526842048,0,19,9,0.23605626289182824
1.7809369580639154,0.06813676714707703,1.6473913484326523,1.9144825676951784,0.2670912192625261,0,18,11,0.23605626289182824
1.771168052949991,0.06528896926873887,1.6432040245955204,1.8991320813044614,0.25592805670894103,0,20,7,0.23605626289182824
1.712896351658141,0.06473917012074848,1.5860099098324625,1.8397827934838196,0.2537728836513571,0,21,13,0.23605626289182824
1.828116144995222,0.07885447396297589,1.6735642160079378,1.982668073982506,0.3091038579745682,0,13,7,0.23605626289182824
1.8526229938196919,0.05787339879492398,1.7391932165187172,1.9660527711206666,0.2268595546019494,0,21,13,0.23605626289182824
1.7457367540740023,0.06523367502433965,1.6178811004471065,1.873592407700898,0.25571130725379154,0,25,10,0.23605626289182824
1.6684867539986303,0.07155765583407322,1.5282363257457343,1.8087371822515264,0.28050085650579204,0,17,9,0.23605626289182824
1.6752654961381794,0.0666144619894988,1.5447035497892494,1.8058274424871095,0.26112389269786007,0,14,9,0.23605626289182824
1.9468488460142814,0.07178403910273319,1.8061547147081094,2.0875429773204535,0.28138826261234406,1,10,6,0.23605626289182824
1.8592545692115552,0.06454105898227606,1.7327564180822188,1.9857527203408916,0.25299630225867276,0,15,9,0.23605626289182824
1.8282563329706418,0.06708814037165775,1.6967659940524251,1.9597466718888585,0.2629806778364334,0,16,8,0.23605626289182824
1.791865819448741,0.07229576315963233,1.650168727421024,1.9335629114764579,0.28339418405543393,0,13,11,0.23605626289182824
1.7031328480210863,0.05994892202712836,1.5856351199359149,1.8206305761062578,0.2349954561703429,0,15,8,0.23605626289182824
1.874493710776334,0.064797612462135,1.7474927240663656,2.001494697486302,0.2540019734199366,1,14,8,0.23605626289182824
1.8707863305669241,0.07721630205320387,1.7194451595232783,2.0221275016105698,0.3026823420872915,1,16,8,0.23605626289182824
1.7881043515101995,0.0708556536281724,1.649229822297937,1.9269788807224622,0.27774905842452524,0,11,8,0.23605626289182824
1.7416657423468414,0.07062280997505076,1.6032475783087259,1.8800839063849568,0.27683632807623093,0,16,9,0.23605626289182824
1.7387170976916395,0.07097506266010102,1.599608531077368,1.877825664305911,0.278217133228543,0,15,8,0.23605626289182824
1.8389151500320378,0.07022113071880322,1.7012842628695042,1.9765460371945713,0.27526177432506715,0,18,11,0.23605626289182824
1.7789110979103346,0.06370195428807339,1.654057561760894,1.9037646340597754,0.24970707229888145,0,18,9,0.23605626289182824
1.8841118489259723,0.07204496563223128,1.742906311019373,2.0253173868325716,0.2824110758131986,1,16,8,0.23605626289182824
1.8961476430826831,0.06776189300013673,1.7633367732781584,2.028958512887208,0.26562173960904967,1,14,7,0.23605626289182824
1.8830075507223585,0.06435288168852668,1.756878220311479,2.0091368811332377,0.25225866082175874,1,12,8,0.23605626289182824
1.7351888297781717,0.06845855294312475,1.6010125315759187,1.8693651279804246,0.2683525964045059,0,15,10,0.23605626289182824
1.8221539085976526,0.0713744984372514,1.6822624622460296,1.9620453549492756,0.27978289270324597,0,16,6,0.23605626289182824
1.7710809267857022,0.06686709255399116,1.6400238336289732,1.9021380199424311,0.26211418631345795,0,19,8,0.23605626289182824
1.9307142110475706,0.06528009066559258,1.8027675844354998,2.0586608376596414,0.2558932532241416,1,14,6,0.23605626289182824
1.6848344442156016,0.06571042031975453,1.5560443869798937,1.8136245014513095,0.2575801144714158,0,23,12,0.23605626289182824
1.7260810883640432,0.07407241054691836,1.5809018314440184,1.871260345284068,0.2903585138400495,0,16,11,0.23605626289182824
1.9089901735205212,0.08346375002356553,1.7454042294596788,2.072576117581364,0.3271718881216852,1,16,10,0.23605626289182824
