beta1_hat,se_HC3,ci_low,ci_high,ci_length,covered,k_y,k_d,alpha
1.8169467228445941,0.06416588626638305,1.6911838967263901,1.9427095489627981,0.251525652236408,0,12,3,0.23605626289182824
1.9170332826269947,0.059915505576512894,1.7996010495815207,2.0344655156724687,0.23486446609094802,1,14,5,0.23605626289182824
1.8102546247382412,0.07332035601139054,1.666549367622261,1.9539598818542214,0.2874105142319605,0,10,4,0.23605626289182824
1.875936011761501,0.06786133411491352,1.742930240953431,2.0089417825695706,0.2660115416161395,1,12,4,0.23605626289182824
1.7969113079762935,0.06927105032094684,1.661142544175976,1.932680071776611,0.2715375276006351,0,12,7,0.23605626289182824
2.013337854302831,0.06605428555663885,1.8838738335872947,2.1428018750183675,0.25892804143107284,1,9,3,0.23605626289182824
1.8002094856328692,0.05622177191322777,1.6900168375359172,1.9104021337298212,0.2203852961939039,0,14,3,0.23605626289182824
1.826036308508075,0.08386670371014072,1.6616605897341075,1.9904120272820427,0.32875143754793523,0,15,4,0.23605626289182824
1.86177826463256,0.06416281960027208,1.736021449069486,1.987535080195634,0.2515136311261479,0,10,5,0.23605626289182824
1.6884289759422653,0.06847854428205827,1.5542134954356999,1.8226444564488307,0.2684309610131308,0,15,4,0.23605626289182824
1.8985938972644685,0.06879831776537501,1.7637516722473914,2.033436122281546,0.2696844500341544,1,13,3,0.23605626289182824
1.7829259764837089,0.06494211722447416,1.6556417656439613,1.9102101873234565,0.2545684216794952,0,18,5,0.23605626289182824
1.7950082150881927,0.0659222948561791,1.6658028913918517,1.9242135387845338,0.25841064739268216,0,15,5,0.23605626289182824
1.7992591611697177,0.06416613378870423,1.6734958499166788,1.9250224724227567,0.25152662250607793,0,15,4,0.23605626289182824
1.7495673707828572,0.06314678530418062,1.62580194584718,1.8733327957185344,0.24753084987135443,0,15,3,0.23605626289182824
1.8617840440817024,0.07550031330239347,1.713806149187521,2.009761938975884,0.2959557897883629,1,13,3,0.23605626289182824
1.8721779163515344,0.05760689456444552,1.759270477744025,1.985085354959044,0.22581487721501903,0,17,9,0.23605626289182824
1.7671297009751314,0.0640550448436285,1.6415841200535215,1.8926752818967414,0.2510911618432199,0,17,5,0.23605626289182824
1.6868209289164207,0.07008605249499296,1.5494547902076508,1.8241870676251906,0.2747322774175398,0,15,6,0.23605626289182824
1.6878121329038125,0.06861223594070842,1.5533346215612593,1.8222896442463656,0.2689550226851063,0,11,5,0.23605626289182824
1.9724872026522966,0.07044770595675233,1.8344122361835942,2.110562169120999,0.27614993293740464,1,8,3,0.23605626289182824
1.8634407789227303,0.06476990564805196,1.7364940965704911,1.9903874612749695,0.2538933647044783,0,14,5,0.23605626289182824
