treatment_effect_hat,standard_error_HC3,ci_lower,ci_upper,ci_length,covered,n_selected_outcome_controls,n_selected_treatment_controls,lasso_penalty,outcome_lasso_penalty,treatment_lasso_penalty
2.0717773122390417,0.070820083723188,1.9329724987594818,2.2105821257186014,0.2776096269591195,1,7,7,0.868654196278463,0.868654196278463,0.37923722877593774
2.03693324427058,0.0734672326741591,1.892940114185404,2.180926374355756,0.287986260170352,1,11,13,0.7932654849922272,0.7932654849922272,0.33646524185680965
2.109486565727277,0.08317575748240881,1.9464650766749179,2.272508054779636,0.3260429781047183,1,7,8,0.7339948351508927,0.7339948351508927,0.2962616610443923
2.0864027606993103,0.08002792754406018,1.9295509049555712,2.2432546164430494,0.3137037114874781,1,7,8,0.7452878846008844,0.7452878846008844,0.31475697687030096
2.2069614144069014,0.09932980432392875,2.01227857534059,2.4016442534732128,0.3893656781326227,0,11,13,0.7519422101221117,0.7519422101221117,0.30931883304046504
1.9946817429167034,0.09798953887987587,1.8026257758504594,2.1867377099829475,0.3841119341324881,1,6,10,0.6800376539384522,0.6800376539384522,0.288681900016333
2.2770432573154484,0.0764472518303722,2.127209397010855,2.426877117620042,0.2996677206091869,0,12,10,0.7935816206743033,0.7935816206743033,0.3185774462064316
2.1862647492613316,0.08724947813828958,2.0152589144403694,2.357270584082294,0.3420116696419244,0,10,12,0.86772684165077,0.86772684165077,0.3581803068713747
2.150777846939045,0.07845499678659996,1.9970088788301033,2.3045468150479866,0.3075379362178834,1,9,9,0.8504633875046002,0.8504633875046002,0.36757613808549483
2.0656410496259596,0.07316333189820895,1.9222435541165195,2.2090385451353995,0.28679499101888006,1,7,6,0.8706520229418919,0.8706520229418919,0.3730005254490193
2.082872591665503,0.07750326455727705,1.9309689844489601,2.2347761988820456,0.30380721443308545,1,6,7,0.7449518313158427,0.7449518313158427,0.31208346947470395
2.044828817476937,0.08532674852320606,1.877591463453547,2.2120661715003274,0.33447470804678026,1,8,9,0.704725051967923,0.704725051967923,0.29170479759596973
2.067911402737934,0.0827927302736177,1.9056406332199045,2.230182172255964,0.3245415390360593,1,5,7,0.7165547956156311,0.7165547956156311,0.30392248101679153
2.36064783784771,0.09543583463336175,2.1735970391318005,2.5476986365636196,0.37410159743181914,0,11,11,0.8375286919959726,0.8375286919959726,0.33087533467123403
2.1223306900708505,0.07820539111526735,1.9690509400880578,2.275610440053643,0.3065594999655854,1,8,5,0.7757801403142632,0.7757801403142632,0.32463485008702647
2.1660666321734707,0.09932079053315186,1.9714014598124463,2.360731804534495,0.38933034472204864,1,8,9,0.7738759424381347,0.7738759424381347,0.31042065100787325
2.1822646463904407,0.07493119029978663,2.0354022120841417,2.3291270806967397,0.29372486861259794,0,5,5,0.8431616040523758,0.8431616040523758,0.34062347219309785
2.079214102933512,0.265142281957578,1.559544779517895,2.5988834263491287,1.0393386468312338,1,7,7,0.7903161673128556,0.7903161673128556,0.31207579061633
2.3285663354651587,0.09528812921871407,2.1418050340422803,2.515327636888037,0.3735226028457568,0,8,8,0.7739689735592246,0.7739689735592246,0.3057716746103886
2.148005470224547,0.058023254440022425,2.034281981256299,2.2617289591927947,0.22744697793649582,0,9,10,0.9995636557191012,0.9995636557191012,0.4132988472935553
1.9579915247539192,0.09109518126128871,1.7794482503166453,2.136534799191193,0.3570865488745476,1,7,8,0.7295788207851532,0.7295788207851532,0.3029891662789208
2.208485919216071,0.08841424190937938,2.0351971893532754,2.3817746490788663,0.34657745972559084,0,9,7,0.778667272698192,0.778667272698192,0.31707452361207283
2.030411190949496,0.07899067315934877,1.8755923164425978,2.1852300654563943,0.3096377490137965,1,9,10,0.8269001341927117,0.8269001341927117,0.3510147565136361
